event_id,event_name,event_url,local_date,local_time,utc_datetime,timezone,status,segment,genre,subgenre,artists,venue_name,venue_id,address,city,state,state_code,postal_code,country_code,latitude,longitude,min_price,max_price,currency,image_url
G5dIZ_2rH3Tns,Guided Full Venue History Tour (60 Minutes) ,https://www.ticketmaster.com/guided-full-venue-history-tour-60-austin-texas-08-22-2026/event/3A0064F7BC4BFAB1,2026-08-22,11:00:00,2026-08-22T16:00:00Z,America/Chicago,offsale,Music,Blues,Blues,,Antone's Nightclub,KovZpZAtv1nA,305 E 5th Street,Austin,Texas,TX,78701,US,30.26605000,-97.74040100,,,,https://s1.ticketm.net/dam/e/032/ac36076e-aee2-416c-8997-ceee1c196032_TABLET_LANDSCAPE_LARGE_16_9.jpg
vv1AFZkugGkeXfMF9,2026 Jazzy Nights Season Pass,https://www.ticketmaster.com/2026-jazzy-nights-season-pass-detroit-michigan-06-10-2026/event/08006375BE537217,2026-06-10,19:30:00,2026-06-10T23:30:00Z,America/New_York,offsale,Music,Jazz,Jazz,,The Aretha Franklin Amphitheatre,KovZpa31me,2600 E Atwater,Detroit,Michigan,MI,48207,US,42.33318500,-83.02589200,,,,https://s1.ticketm.net/dam/c/bea/03d47f66-d37b-4aca-aa17-0135be64dbea_105801_TABLET_LANDSCAPE_LARGE_16_9.jpg
vv1FvOv0C83vZ7Cvu2,"90s Country Gold Series: Kathy Mattea, Collin Raye, & Pam Tillis",https://www.ticketmaster.com/90s-country-gold-series-kathy-mattea-dubuque-iowa-06-20-2026/event/060064390481D0CE,2026-06-20,19:30:00,2026-06-21T00:30:00Z,America/Chicago,offsale,Music,Country,Country,,Five Flags Center,KovZpZAJEvEA,405 Main Street,Dubuque,Iowa,IA,52001,US,42.49761400,-90.66545040,,,,https://s1.ticketm.net/dam/c/677/c58dd0af-cda8-49b2-bdaf-068540c3a677_106541_TABLET_LANDSCAPE_LARGE_16_9.jpg
vv1AkZkozGkex81OL,Rock & Roots Series: 3 Concert Package Event,https://www.ticketmaster.com/rock-roots-series-3-concert-package-dubuque-iowa-07-10-2026/event/06006478A240A81F,2026-07-10,19:30:00,2026-07-11T00:30:00Z,America/Chicago,offsale,Music,Folk,Indie Folk,,Five Flags Center,KovZpZAJEvEA,405 Main Street,Dubuque,Iowa,IA,52001,US,42.49761400,-90.66545040,,,,https://s1.ticketm.net/dam/c/779/d4bc7e11-1b50-4aa4-a2be-0a21569f5779_106531_TABLET_LANDSCAPE_LARGE_16_9.jpg
vvG1IZ_20-GwOY,Best of Hawaii Makeke VIP ACCESS (Saturday),https://www.ticketmaster.com/best-of-hawaii-makeke-vip-access-honolulu-hawaii-08-22-2026/event/0A0064F921332830,2026-08-22,09:00:00,2026-08-22T19:00:00Z,Pacific/Honolulu,offsale,Music,Undefined,Undefined,Hawaii's Finest,Neal S Blaisdell Exhibition Hall,KovZpapZGe,777 Ward Avenue,Honolulu,Hawaii,HI,96814,US,21.29990157,-157.85103374,,,,https://s1.ticketm.net/dam/a/c9d/5b517289-8afc-4433-a049-a78310466c9d_SOURCE
Z59rmIYnyZ1d1,Johnny Marr | Contaminazioni Musicali – Estate Teatrale Veronese 2026,https://www.ticketmaster.it/biglietti/johnny-marr-verona-16-07-2026/event/mhz72d2m9k45,2026-07-16,21:15:00,2026-07-16T19:15:00Z,Europe/Rome,offsale,Music,Undefined,Undefined,Contaminazioni Musicali; Johnny Marr,Teatro Romano di Verona,ZG9rmIYnyZevd7,"Via Rigaste Redentore, 2",Verona,,,37129,IT,45.446310,11.003184,,,,https://s1.ticketm.net/dam/a/6a4/6a40e1c8-08fa-4783-b4e0-2922905a96a4_TABLET_LANDSCAPE_LARGE_16_9.jpg
G5dzZ_2dew3mV,Dexta Daps,https://www.ticketmaster.co.uk/dexta-daps-london-22-08-2026/event/3E0064F0C2C92BB4,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/London,offsale,Music,Reggae,Reggae,Dexta Daps,Troxy,KovZ917AV2_,490 Commercial Road,London,,,E10HX,GB,51.51326000,-0.04393500,,,,https://s1.ticketm.net/dam/e/614/2d09be9a-edc5-41f5-9655-78147223e614_TABLET_LANDSCAPE_LARGE_16_9.jpg
1AdfZbMGkSZ71wL,Nile Rodgers & CHIC,https://www.ticketmaster.co.uk/nile-rodgers-chic-scarborough-22-08-2026/event/3500637CC010AC9F,2026-08-22,18:00:00,2026-08-22T17:00:00Z,Europe/London,offsale,Music,R&B,R&B,Nile Rodgers & CHIC; Scarborough Open Air Theatre; The Brand New Heavies; James Emmanuel,Scarborough Open Air Theatre,KovZ9177Ez0,Burniston Road,Scarborough,,,YO12 6PF,GB,54.29319500,-0.41208600,,,,https://s1.ticketm.net/dam/a/8bd/013e9060-9082-4742-a0c4-31f5af2e28bd_SOURCE
1AgZkCvGkeR_UeQ,Nile Rodgers & CHIC,https://www.ticketmaster.co.uk/nile-rodgers-chic-scarborough-22-08-2026/event/35006381AF67609A,2026-08-22,18:00:00,2026-08-22T17:00:00Z,Europe/London,offsale,Music,R&B,R&B,Nile Rodgers & CHIC,Scarborough Open Air Theatre,KovZ9177Ez0,Burniston Road,Scarborough,,,YO12 6PF,GB,54.29319500,-0.41208600,,,,https://s1.ticketm.net/dam/a/8bd/013e9060-9082-4742-a0c4-31f5af2e28bd_SOURCE
1A8ZkCvGkdGEIzn,"Blues In The Ballpark - Weekend Pass August 21 & 22, 2026",https://www.ticketmaster.ca/blues-in-the-ballpark-weekend-pass-thunder-bay-ontario-08-22-2026/event/10006381CC9E8E2A,2026-08-22,13:00:00,2026-08-22T17:00:00Z,America/Toronto,onsale,Music,Blues,Blues,Blues Festival,Thunder Bay Community Auditorium,KovZpZAkE1lA,1 Paul Shaffer Drive,Thunder Bay,Ontario,ON,P7B 6C7,CA,48.42212650,-89.24410990,,,,https://s1.ticketm.net/dam/e/b3f/6f2826a8-db40-4cd8-9a24-e678fe1b0b3f_TABLET_LANDSCAPE_LARGE_16_9.jpg
17G8v0G6GlD_lox,BINGO BRUNCH - Hip Hop & RnB Bingo avec Tom Swoope,https://www.ticketmaster.ca/bingo-brunch-hip-hop-rnb-bingo-montreal-quebec-08-22-2026/event/310064CAFB66B462,2026-08-22,11:00:00,2026-08-22T15:00:00Z,America/New_York,cancelled,Music,R&B,R&B,,Le Balcon,KovZpZAE7AaA,463 Sainte-Catherine Ouest,Montreal,Quebec,QC,H3B1B1,CA,45.50601053,-73.56700723,,,,https://s1.ticketm.net/dam/e/adf/f9e03058-9f13-44ee-948e-c3bc77561adf_TABLET_LANDSCAPE_LARGE_16_9.jpg
G5dzZ_aLlekuL,Counterfeit Festival,https://www.ticketmaster.co.uk/counterfeit-festival-london-22-08-2026/event/3E006497EB08635F,2026-08-22,18:00:00,2026-08-22T17:00:00Z,Europe/London,rescheduled,Music,Hip-Hop/Rap,Trap,Counterfeit Festival; Pradabagshawty,O2 Forum Kentish Town,KovZ9177AAV,"9 - 17 Highgate RD, Kentish Town",London,,,NW5 1JY,GB,51.55203900,-0.14193000,,,,https://s1.ticketm.net/dam/a/a1b/5d15d7cd-7988-45d2-8045-53d896af8a1b_SOURCE
G5dzZ_kCaHekV,The Harry Styles Tribute Show starring Sean Mac,https://www.ticketmaster.co.uk/the-harry-styles-tribute-show-starring-bournemouth-22-08-2026/event/3E00646389F021B4,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/London,cancelled,Music,Other,Other,The Harry Styles Tribute Show,O2 Academy Bournemouth,KovZpZAn6lJA,570 Christchurch Rd,Bournemouth,,,BH1 4BH,GB,50.72671000,-1.83987800,,,,https://s1.ticketm.net/dam/a/5fc/ed17bc0c-6a2d-4540-9912-750303f4d5fc_SOURCE
G5dzZbUDSohA6,The Streets,https://www.ticketmaster.co.uk/the-streets-birmingham-22-08-2026/event/3E00636EF345B147,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/London,offsale,Music,Hip-Hop/Rap,Trap,The Streets,O2 Academy Birmingham,KovZpZAnak7A,16-18 Horsefair,Birmingham,,,B1 1DB,GB,52.47327700,-1.90021500,,,,https://s1.ticketm.net/dam/a/932/b9cb81fc-0154-48e6-b53f-df3c9aa62932_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q-JrJNtXC8vOIwde,SHRBTCH PRESENTS: DJ LUCK & MC NEAT DAY PARTY,https://www.universe.com/events/shrbtch-presents-dj-luck-mc-neat-day-party-tickets-RNFQSM?ref=ticketmaster,2026-08-22,17:00:00,2026-08-22T16:00:00Z,Europe/London,offsale,Music,Dance/Electronic,Club Dance,DJ Luck and MC Neat,Between the Bridges,KovZpZAt6ddA,The Queen's Walk,London,,,SE1 ,GB,,,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q-QH775_MZZneUCt,DJ Supa D & Pioneer Headline Show,https://www.universe.com/events/dj-supa-d-pioneer-headline-show-tickets-JVX3ZQ?ref=ticketmaster,2026-08-22,15:00:00,2026-08-22T14:00:00Z,Europe/London,offsale,Music,Dance/Electronic,Club Dance,DJ Supa D; Nicky Slimting,Outernet Live,KovZ917AIjH,Charing Cross Rd,London,,,WC2H8LH,GB,51.51574100,-0.12915900,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q-uqJlpirOZE5m6_,Tommy Fleming - The Encore Tour,https://www.universe.com/events/tommy-fleming-the-encore-tour-tickets-Y36VCL?ref=ticketmaster,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/London,offsale,Music,Folk,Folk,Tommy Fleming,The Devenish Complex,KovZ917AA7f,33 - 37 Finaghy Road North,Belfast,,,BT10 0JB,GB,54.56419300,-5.98756100,,,,https://s1.ticketm.net/dam/c/779/d4bc7e11-1b50-4aa4-a2be-0a21569f5779_106531_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q0V4BcBxjmu73khT,The Afrobeats Orchestra,https://www.universe.com/events/the-afrobeats-orchestra-tickets-2WQ6CK?ref=ticketmaster,2026-08-22,18:30:00,2026-08-22T17:30:00Z,Europe/London,offsale,Music,Dance/Electronic,World Dance,The Afrobeats Orchestra,Jazz Cafe,KovZpZAnaJaA,"Jazz Cafe, 5 Parkway",London,,,NW17PG,GB,51.53859000,-0.14334300,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QEpzY3rArgHSq_Vi,King Kong Kicks meets Stuttgarter Weindorf,https://www.universe.com/events/king-kong-kicks-meets-stuttgarter-weindorf-tickets-M1D8BN?ref=ticketmaster,2026-08-22,18:00:00,2026-08-22T16:00:00Z,Europe/Berlin,offsale,Music,Alternative,Indie Pop,King Kong Kicks,,Z598xZC2Z6vF1,Schillerplatz 6,Stuttgart,,,70173,DE,48.77707,9.17906,,,,https://s1.ticketm.net/dam/a/6ed/0f42cde0-e485-4d6d-b832-17f43fd0c6ed_SOURCE
LvZ18QEuugw7i9hubI5Id,DJ Nights: The Caribbean One Love Dinner & After-Party with Saxon Sound,https://www.universe.com/events/dj-nights-the-caribbean-one-love-dinner-after-party-with-saxon-sound-tickets-BM674G?ref=ticketmaster,2026-08-22,20:00:00,2026-08-22T19:00:00Z,Europe/London,onsale,Music,Reggae,Reggae,Saxon Sound,"Boisdale, Canary Wharf",KovZpZAnvalA,Cabot Place,London,,,E14 4QT,GB,51.50525200,-0.02227100,,,,https://s1.ticketm.net/dam/c/27e/458d1b62-6e4f-4ffd-8941-9ed303d8e27e_106041_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QJL8qrZog_K8bppf,Sands Open Air Festival at Polo Club,https://www.universe.com/events/sands-open-air-festival-at-polo-club-tickets-HD78FS?ref=ticketmaster,2026-08-22,14:00:00,2026-08-22T12:00:00Z,Europe/Berlin,offsale,Music,Undefined,Undefined,Sands Open Air Festival,Hamburger Polo Club e.V.,Z698xZC2Zaanq,Jenischstr. 26,Hamburg,,,22609,DE,53.55993,9.85569,,,,https://s1.ticketm.net/dam/a/f82/c45690e0-c0f4-4fc0-abe7-db975d385f82_SOURCE
LvZ18QJW-g7ZQqozWXmD7,Safe House / Miss It All / But That's My Favourite Mug Steve,https://www.universe.com/events/safe-house-miss-it-all-but-thats-my-favourite-mug-steve-tickets-RCDXT0?ref=ticketmaster,2026-08-22,20:00:00,2026-08-22T19:00:00Z,Europe/London,offsale,Music,Alternative,Alternative Rock,SafeHouse; miss it all,The Horn,KovZ91773g7,Victoria Street,St Albans,,,AL13TE,GB,51.75029500,-0.32900600,,,,https://s1.ticketm.net/dam/c/f50/96fa13be-e395-429b-8558-a51bb9054f50_105951_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QJrrczENHbZuC13K,PARTY IN THE GARDEN ROOFTOP DAY & NIGHT PARTY,https://www.universe.com/events/party-in-the-garden-rooftop-day-night-party-tickets-P3W52L?ref=ticketmaster,2026-08-22,15:00:00,2026-08-22T14:00:00Z,Europe/London,onsale,Music,Dance/Electronic,Club Dance,Nightclub at Brixton Storeys,Brixton Storeys,KovZ9177Pj0,467-469 Brixton Rd,London,,,SW98HH,GB,51.46184500,-0.11502100,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QJtL3Dk3RRkxoTw5,SUMMER DAY PARTY (£1 B4 4PM WITH A TICKET),https://www.universe.com/events/summer-day-party-1-b4-4pm-with-a-ticket-tickets-D8GXN0?ref=ticketmaster,2026-08-22,15:00:00,2026-08-22T14:00:00Z,Europe/London,offsale,Music,Dance/Electronic,Club Dance,Nightclub at POP Brixton,Pop Brixton,KovZ9177f7f,49 Brixton Station Road,London,,,SW9 8PQ,GB,51.46335,-0.112344,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QN12TUUo2YvO3KGf,LEIPZIG | Old but Gold Ü30 Hip Hop Open Air + Aftershowparty w/Denyo,https://www.universe.com/events/leipzig-old-but-gold-u30-hip-hop-open-air-aftershowparty-w-denyo-tickets-M98YR3?ref=ticketmaster,2026-08-22,15:00:00,2026-08-22T13:00:00Z,Europe/Berlin,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Old but Gold Ü30 HipHop Party; Denyo (Beginner),Herr Kauzig,Z698xZC2ZaaZy,Jahnallee 52,Leipzig,,, 04177,DE,51.3392,12.3424,,,,https://s1.ticketm.net/dam/a/a0f/74015971-c3dc-4b13-a489-5251ff7a8a0f_SOURCE
LvZ18QN17ofRt1ZvqtzYP,FRANKFURT | Old but Gold Ü30 Hip Hop Open Air+Aftershowparty w/ Queen Omega,https://www.universe.com/events/frankfurt-old-but-gold-u30-hip-hop-open-air-aftershowparty-w-queen-omega-tickets-3Q2Y0R?ref=ticketmaster,2026-08-22,15:00:00,2026-08-22T13:00:00Z,Europe/Berlin,onsale,Music,Hip-Hop/Rap,Hip-Hop/Rap,Old but Gold Ü30 HipHop Party; Queen Omega,,Z698xZC2Zadmu,Gwinnerstraße 5,Frankfurt am Main,,,60388,DE,50.13557,8.73896,,,,https://s1.ticketm.net/dam/a/a0f/74015971-c3dc-4b13-a489-5251ff7a8a0f_SOURCE
LvZ18QN2Je5-JoYZv_vMu,Alfies Soho - Live Jazz and Blues,https://www.universe.com/events/alfies-soho-live-jazz-and-blues-tickets-F3N1YG?ref=ticketmaster,2026-08-22,20:00:00,2026-08-22T19:00:00Z,Europe/London,offsale,Music,Jazz,Jazz,Alfie's Soho; Soho Live Music Club,Alfie's Soho,KovZ9177Fh0,"First Floor, 49 Greek St",London,,,W1D4EG,GB,51.51400350,-0.13108730,,,,https://s1.ticketm.net/dam/a/4d8/a894579e-8aa7-472e-93cc-cb0d4fc574d8_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QO31OuPuNZvL2mni,Rocksteady Reggae with Wayne Hernandez,https://www.universe.com/events/rocksteady-reggae-with-wayne-hernandez-tickets-ZSHV8Y?ref=ticketmaster,2026-08-22,18:30:00,2026-08-22T17:30:00Z,Europe/London,offsale,Music,Dance/Electronic,Dance/Electronic,Wayne Hernandez,Soul Mama Islington,KovZ9177ga7,"21 Parkfield Street,",London,,,N10PS,GB,51.53418400,-0.10612600,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QOdGCwagJZZMt5In,MANTRA - BRING ME THE HORIZON TRIBUTE,https://www.universe.com/events/mantra-bring-me-the-horizon-tribute-tickets-CTVQFD?ref=ticketmaster,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/London,offsale,Music,Metal,Metal,MANTRA – A Tribute To Bring Me The Horizon,Nightrain,KovZpZAnlEtA,7-19 Queensgate,Bradford,,,BD1 1RB,GB,53.794419,-1.753727,,,,https://s1.ticketm.net/dam/c/e7c/86478562-7218-4e8f-b9d4-8080fe168e7c_105581_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QOkA-8z9nYZM5C6H,Babylon - Tributo a Boney M,https://www.universe.com/events/babylon-tributo-a-boney-m-tickets-FYZV3T?ref=ticketmaster,2026-08-21,22:00:00,2026-08-21T20:00:00Z,Europe/Madrid,offsale,Music,Dance/Electronic,Disco,Babylon - Tributo a Boney M,Plaza de Toros de Fitero,Z598xZ2qZadde,"C. Calatrava, 14",Fitero,Navarre,,31593,ES,42.05701,-1.85622,,,,https://s1.ticketm.net/dam/c/df8/81eadad8-4449-412e-a2b1-3d8bbb78edf8_106181_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QPtLpjTO4egBQMAr,Rory Ingham Quintet ft. Maarten Combrink,https://www.universe.com/events/rory-ingham-quintet-ft-maarten-combrink-tickets-194MDV?ref=ticketmaster,2026-08-22,20:00:00,2026-08-22T19:00:00Z,Europe/London,offsale,Music,Jazz,Jazz,Rory Ingham,Vortex Jazz Club,KovZ9177150,11 Gillet Square,London,,,N168AZ,GB,51.54879000,-0.07665000,,,,https://s1.ticketm.net/dam/c/bea/03d47f66-d37b-4aca-aa17-0135be64dbea_105801_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q_-DuNMRqOZyNJd4,The Tumbling Paddies,https://www.universe.com/events/the-tumbling-paddies-tickets-B7PQT5?ref=ticketmaster,2026-08-22,19:00:00,2026-08-22T18:00:00Z,Europe/Dublin,offsale,Music,Folk,Folk,The Tumbling Paddies; Mickey Harte,Cashel rugby club,KovZ917AV2A,"Old Rd, Spafield, Cashel, Co. Tipperary",Co. Tipperary,Co. Tipperary,T,,IE,52.50690885,-7.88624347,,,,https://s1.ticketm.net/dam/c/779/d4bc7e11-1b50-4aa4-a2be-0a21569f5779_106531_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Q_wsvBRwtYZlkugj,The Phil Lynott Convention.,https://www.universe.com/events/the-phil-lynott-convention-tickets-5QYBT6?ref=ticketmaster,2026-08-22,18:00:00,2026-08-22T17:00:00Z,Europe/Dublin,offsale,Music,Undefined,Undefined,The Phil Lynott Convention,The Button Factory,KovZ9177TlV,"Curved Street, Temple Bar",Dublin,Dublin 2,D2,D024D26,IE,53.34486400,-6.26457000,,,,https://s1.ticketm.net/dam/c/ab4/6367448e-7474-4650-bd2d-02a8f7166ab4_106161_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18QbW8iPONoYZlQmCo,Darkfest 2026,https://www.universe.com/events/darkfest-2026-tickets-L5403S?ref=ticketmaster,2026-08-22,18:00:00,2026-08-22T17:00:00Z,Europe/London,offsale,Music,Alternative,Alternative Rock,Sanctum Sanctorium : The Darkside of The 80s; Ghost Dance; KORINTHIANS,KK's Steel Mill,KovZ9177jUf,Frederick Street,Wolverhampton,,,WV2 4DU,GB,52.57868630,-2.13098530,,,,https://s1.ticketm.net/dam/c/f50/96fa13be-e395-429b-8558-a51bb9054f50_105951_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Qbc8EkDV-ZZv9oSc,Tablao Flamenco 1911: El Tablao Más Antiguo del Mundo,https://www.universe.com/events/tablao-flamenco-1911-el-tablao-mas-antiguo-del-mundo-tickets-96BY2G?ref=ticketmaster,2026-08-22,21:00:00,2026-08-22T19:00:00Z,Europe/Madrid,offsale,Music,World,Flamenco,Tablao Flamenco 1911,Tablao Flamenco 1911,Z598xZ2qZav1k,"Pl. de Sta. Ana, 15, Centro,",Madrid,Madrid,,28012,ES,41.38152,1.56931,,,,https://s1.ticketm.net/dam/c/548/5fefbd1c-973b-4b0e-9b2e-d78e4ce37548_106111_TABLET_LANDSCAPE_LARGE_16_9.jpg
LvZ18Qbl041Gw6YZleGfJ,Special Kinda Madness,https://www.universe.com/events/special-kinda-madness-tickets-FPG8V2?ref=ticketmaster,2026-08-22,19:30:00,2026-08-22T18:30:00Z,Europe/London,offsale,Music,Undefined,Undefined,Special Kinda Madness,Hertford Corn Exchange,KovZ9177Ch0,39 Fore St,Hertford,,,SG14 1AL,GB,,,,,,https://s1.ticketm.net/dam/c/ab4/6367448e-7474-4650-bd2d-02a8f7166ab4_106161_TABLET_LANDSCAPE_LARGE_16_9.jpg
